id,name,price,original_price,discount,rating,review_count,seller_id,inventory_status,url,product_type
278877564,Dép quai ngang Biti's nữ (35-40),189000.0,189000.0,0.0,0.0,0,174218,,https://tiki.vndep-quai-ngang-biti-s-nu-35-40-p278877564.html?spid=278877584,dép quai ngang biti
278605679,"Dép quai ngang đi trong nhà Hương Quế DQN-09 thích hợp mang trong nhà, trong văn phòng",85000.0,85000.0,0.0,4.5,2,61212,,https://tiki.vndep-quai-ngang-di-trong-nha-huong-que-dqn-09-thich-hop-mang-trong-nha-trong-van-phong-p278605679.html?spid=278605748,dép quai ngang đi
278442642,Sandal Nữ Quai Dù Laceva Siêu Êm Siêu Bền DP28,129000.0,129000.0,0.0,0.0,0,144221,,https://tiki.vnsandal-nu-quai-du-laceva-sieu-em-sieu-ben-dp28-p278442642.html?spid=278446168,sandal nữ quai laceva siêu êm
278248585,"Dép Nữ Quai Ngang, Dép Gấu Nâu Siêu Nhẹ DP04",59000.0,59000.0,0.0,0.0,0,144221,,https://tiki.vndep-nu-quai-ngang-dep-gau-nau-sieu-nhe-dp04-p278248585.html?spid=278248618,dép nữ quai ngang dép
277822931,Dép quai kẹp Biti's nữ (35-39),255000.0,255000.0,0.0,0.0,0,174218,,https://tiki.vndep-quai-kep-biti-s-nu-35-39-p277822931.html?spid=277822937,dép quai kẹp biti s
277809118,Sandal Biti's Hunter nữ (35-39),469000.0,469000.0,0.0,0.0,0,174218,,https://tiki.vnsandal-biti-s-hunter-nu-35-39-p277809118.html?spid=277809122,sandal biti s hunter
277771177,Dép nhựa Biti's nữ (35-40),109000.0,109000.0,0.0,4.0,1,174218,,https://tiki.vndep-nhua-biti-s-nu-35-40-p277771177.html?spid=277771191,dép nhựa biti s nữ
277364735,Giày Thể Thao Nữ Biti's Hunter X LiteDash Go For Love 2k25 Edition HSW007505TRG (Trắng),1099000.0,1099000.0,0.0,0.0,0,178519,,https://tiki.vngiay-the-thao-nu-biti-s-hunter-x-litedash-go-for-love-2k25-edition-hsw007505trg-trang-p277364735.html?spid=277364737,giày thể thao nữ biti
276829883,"Sét 2 miếng lót gót chân cao su mềm cho nam và nữ ,bảo vệ gót chân ,cổ chân ,chống nứt gót , khi mang giày ",65550.0,69000.0,3450.0,2.5,2,274962,,https://tiki.vnset-2-mieng-lot-got-chan-cao-su-mem-cho-nam-va-nu-bao-ve-got-chan-co-chan-chong-nut-got-khi-mang-giay-p276829883.html?spid=276829884,sét
276817786,"Dép xốp  sọc cao cấp  đi trong nhà , mang trong văn phòng, nhà tắm , đế dép làm bằng nhựa chống trơn trượt ,chống thấm nước , êm nhẹ  ,mềm mại mang lại cảm giác thoải mái  cho người sử dụng",75050.0,79000.0,3950.0,0.0,0,274962,,https://tiki.vndep-xop-soc-cao-cap-di-trong-nha-mang-trong-van-phong-nha-tam-de-dep-lam-bang-nhua-chong-tron-truot-chong-tham-nuoc-em-nhe-mem-mai-mang-lai-cam-giac-thoai-mai-cho-nguoi-su-dung-p276817786.html?spid=276817792,dép xốp sọc cao cấp đi
276357062,Sandals Thể Thao Nữ Biti’s Hunter X Dune – Festive Edition 2K24​ HEW001300TRG (Trắng),540000.0,540000.0,0.0,5.0,1,178519,,https://tiki.vnsandals-the-thao-nu-biti-s-hunter-x-dune-festive-edition-2k24-hew001300trg-trang-p276357062.html?spid=276357066,sandals thể thao nữ biti
250116388,Giày Cao Gót Nữ Công Sở Da Bò Thật BIGGBEN Cao 5 Phân GCG14,329000.0,450000.0,121000.0,5.0,3,9460,,https://tiki.vngiay-cao-got-nu-cong-so-da-bo-that-biggben-cao-5-phan-gcg14-p250116388.html?spid=250116394,giày cao gót nữ công sở
278073486,"Giày thể thao nữ cổ thấp chất liệu da mềm mại, phong cách cá tính năng động – GNU2100",650000.0,1300000.0,650000.0,0.0,0,975,,https://tiki.vngiay-the-thao-nu-co-thap-chat-lieu-da-mem-mai-phong-cach-ca-tinh-nang-dong-gnu2100-p278073486.html?spid=278073488,giày thể thao nữ cổ
276767436,"Lót giày cho nam và nữ khử mùi sợi tre , thơm tự nhiên , vải lưới đàn hồi thông hơi , thoáng khí khử mùi hôi hiệu quả  , giúp bảo vệ bàn chân , giữ chân sạch sẽ và khô ráo nhỏ gọn tiện lợi",84550.0,89000.0,4450.0,0.0,0,270031,,https://tiki.vnlot-giay-cho-nam-va-nu-khu-mui-soi-tre-thom-tu-nhien-vai-luoi-dan-hoi-thong-hoi-thoang-khi-khu-mui-hoi-hieu-qua-giup-bao-ve-ban-chan-giu-chan-sach-se-va-kho-rao-nho-gon-tien-loi-p276767436.html?spid=276767450,lót giày nam nữ
276605566,"Dép hài mang trong nhà cao cấp Hương Quế DH-35 tạo cảm giác nhẹ nhàng, thoải mái khi mang",125000.0,125000.0,0.0,0.0,0,61212,,https://tiki.vndep-hai-mang-trong-nha-cao-cap-huong-que-dh-35-tao-cam-giac-nhe-nhang-thoai-mai-khi-mang-p276605566.html?spid=276605576,dép hài mang nhà
276605508,"Dép chiếu đi trong nhà Hương Quế DCQ-72 thích hợp mang trong nhà, trong văn phòng",85000.0,85000.0,0.0,0.0,0,61212,,https://tiki.vndep-chieu-di-trong-nha-huong-que-dcq-72-thich-hop-mang-trong-nha-trong-van-phong-p276605508.html?spid=276605518,dép chiếu đi nhà
276436143,"Dép cỏ bàng Hương Quế DCQ-67 thích hợp mang trong nhà, trong văn phòng",85000.0,85000.0,0.0,0.0,0,61212,,https://tiki.vndep-co-bang-huong-que-dcq-67-thich-hop-mang-trong-nha-trong-van-phong-p276436143.html?spid=276436153,dép cỏ bàng hương
276090062,Giày Lười Nữ Da Bò Thật BIGGBEN Cao 3 Phân BB138,399000.0,450000.0,51000.0,0.0,0,9460,,https://tiki.vngiay-luoi-nu-da-bo-that-biggben-cao-3-phan-bb138-p276090062.html?spid=276090066,giày lười nữ da bò
276015496,[NHIỀU MẪU] Tất giá rẻ nữ cotton hình mẫu màu ngẫu nhiên (nhắn tin cho shop nếu bạn cần chọn mẫu-màu theo ý),10000.0,10000.0,0.0,0.0,0,6615,,https://tiki.vnnhieu-mau-tat-gia-re-nu-cotton-hinh-mau-mau-ngau-nhien-nhan-tin-cho-shop-neu-ban-can-chon-mau-mau-theo-y-p276015496.html?spid=276015504,tất giá rẻ nữ
275415309,Giày Đế Xuồng Nữ BIGGBEN Da Bò Thật Cao 7 Phân SDX68,299000.0,500000.0,201000.0,4.0,1,9460,,https://tiki.vngiay-de-xuong-nu-biggben-da-bo-that-cao-7-phan-sdx67-p275415309.html?spid=275415357,giày đế xuồng nữ
275183379,Chai Xịt Tạo Bọt Vệ Sinh Giày SNOKER Cao Cấp 300ml Làm Sạch Giày Cao Cấp Giúp Giày Trắng Sáng,52000.0,65000.0,13000.0,5.0,2,108828,,https://tiki.vnchai-xit-tao-bot-ve-sinh-giay-snoker-cao-cap-300ml-lam-sach-giay-cao-cap-giup-giay-trang-sang-p275183379.html?spid=275183381,chai xịt tạo bọt
274564865,Lọ Nước Lau Giày Túi Xách Plac Chai Cọ Tẩy Trắng Giày Sneaker Đầu Chổi - Lọ Nước Đánh Vết Ố Bẩn - Chà Giặt Khô Lau Làm Sạch Giầy  Lọ Nước Đánh Vết Ố Bẩn - Chà Giặt Khô Lau Làm Sạch Giầy,7000.0,7000.0,0.0,4.0,1,131238,,https://tiki.vnlo-nuoc-lau-giay-tui-xach-plac-chai-co-tay-trang-giay-sneaker-dau-choi-lo-nuoc-danh-vet-o-ban-cha-giat-kho-lau-lam-sach-giay-lo-nuoc-danh-vet-o-ban-cha-giat-kho-lau-lam-sach-giay-p274564865.html?spid=274564866,lọ nước lau giày
273363503,"Dép chiếu đi trong nhà Hương Quế DC-04 thích hợp mang trong nhà, trong văn phòng",37000.0,37000.0,0.0,0.0,0,61212,,https://tiki.vndep-chieu-di-trong-nha-huong-que-dc-04-thich-hop-mang-trong-nha-trong-van-phong-p273363503.html?spid=273363523,dép chiếu đi nhà
273359358,"Dép chiếu đi trong nhà Hương Quế DC-01 thích hợp mang trong nhà, trong văn phòng",37000.0,37000.0,0.0,0.0,0,61212,,https://tiki.vndep-chieu-di-trong-nha-huong-que-dc-01-thich-hop-mang-trong-nha-trong-van-phong-p273359358.html?spid=273359364,dép chiếu đi nhà
270548778,"Miếng dán gót chân 4.4 mét Bảo vệ chân Chống trầy, chống rộp chân, sần da Giảm đau khi mang giày, cao gót Legaxi",13000.0,13000.0,0.0,3.3,3,3196,,https://tiki.vnmieng-dan-got-chan-bao-ve-chan-chong-tray-chong-rop-chan-san-da-giam-dau-khi-mang-giay-cao-got-legaxi-p270548778.html?spid=270548780,miếng dán gót chân
270212012,"Lót gót giày Spenco Heel Gel - lót gót gel silicon mềm hỗ trợ phòng và giảm đau gót chân, gai gót",295000.0,295000.0,0.0,0.0,0,302,,https://tiki.vnlot-got-giay-y-khoa-spenco-heel-gel-lot-got-gel-silicon-mem-giam-dau-got-chan-p270212012.html?spid=270212013,lót gót giày spenco
