id,name,price,original_price,discount,rating,review_count,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,product_type
278249225,Sữa Tươi Tiệt Trùng Green Farm A2 Không Đường Vinamilk Hộp 110ml,263000,263000,0,0,0,,,,,,,,,,sữa tươi tiệt trùng green farm a
277500036,[COMBO 2 HŨ 300G] Gạo lứt giảm cân ăn liền Mailey - gạo lứt sấy rong biển/ cháy tỏi ăn kiêng healthy,129550,238000,108450,5,6,,,,,,,,,,gạo lứt giảm cân
276229370,9KG Thức ăn cho mèo Keos Seafood - Vị hải sản - Thức ăn hạt cho mèo,106999,106999,0,4.5,6,,,,,,,,,,kg thức ăn mèo keos
275695660,1 cây mài móng (gỗ) cho chim đậu (giúp móng chim đỡ sắc),34999,34999,0,0,0,,,,,,,,,,mài móng chim đậu
262018521,Trà Tâm Sen (Tim Sen) DalatFarm - Hộp 250 g,185000,185000,0,5,22,,,,,,,,,,trà tâm sen dalatfarm hộp
261824761,Rượu Táo Mèo Liquor HALICO nồng độ 30%v chai 500ml không kèm hộp,145000,145000,0,5,1,,,,,,,,,,rượu táo mèo liquor halico
253216166,'(1kg)THỨC ĂN HẠT TODAY''S DINNER CHO MÈO MỌI LỨA TUỔI',79000,79000,0,5,1,,,,,,,,,,thức ăn hạt today s
242716075,Pate Dinh Dưỡng Cho Chó Con PEDIGREE Puppy 130g - YonaPetshop,26000,26000,0,3.7,3,,,,,,,,,,pate dinh dưỡng chó pedigree
197906697,Cháo yến mạch thịt bầm 40g Xuân An ( Mua 10 tặng 1 gói cháo gà 40g),9000,9000,0,0,0,,,,,,,,,,cháo yến mạch thịt bầm
196811863,Cà phê nguyên chất BLEND B’Lao Farm 30% cà phê Robusta 70% cà phê Arabica cà phê rang mộc pha phin pha máy ngọt hậu B37,120287,120287,0,4.5,2,,,,,,,,,,cà phê nguyên chất blend b
184125030,Gạo Sữa,110000,110000,0,0,0,,,,,,,,,,gạo sữa
164092772,MỨT MÃNG CẦU SẤY MUỐI ỚT THÀNH LONG 500G - VIỆT NAM,297000,297000,0,3.7,3,,,,,,,,,,mứt mãng cầu sấy muối
111953420,[DATE MỚI] [ 5.6KG]  Thức ăn hạt cho chó ANF 6FREE PLUS vị VỊT + CÁ HỒI nhập khẩu Hàn Quốc,1310000,1310000,0,5,3,,,,,,,,,,thức ăn hạt chó anf
109401421,Đặc Sản Phan Thiết - Thùng 6 Chai Nước Mắm Nhỉ Cá Cơm Vàng Ruột Đỏ Làng Chài Xưa 525Ml/Chai Cá Ngon Vùng Nước Trồi 300 Năm Truyền Thống,220000,420000,200000,4.6,90,,,,,,,,,,đặc sản phan thiết thùng chai nước mắm
74038662,Trà Râu Bắp Túi Lọc Hộp 25 Gói - Thương Hiệu Hùng Phát,40000,40000,0,5,2,,,,,,,,,,trà râu bắp túi lọc
56757957,Đông trùng hạ thảo sấy thăng hoa - Hủ 10g,109000,109000,0,4.6,90,,,,,,,,,,đông trùng hạ thảo sấy thăng hoa
25122296,Thùng 6 gói ngũ cốc hoa quả Calbee Nhật Bản (800g x 6),1070000,1070000,0,5,11,,,,,,,,,,thùng gói ngũ cốc hoa quả calbee
24125490,COMBO 6 LỐC SỮA TƯƠI TIỆT TRÙNG VINAMILK 100% ÍT ĐƯỜNG - LỐC 4 HỘP X 110ML,160000,160000,0,5,10,,,,,,,,,,combo lốc sữa tươi tiệt
21314530,SỮA BỘT VINAMILK CANXIPRO,310000,310000,0,5,22,,,,,,,,,,sữa bột vinamilk
10650652,Đồ Ăn Cho Mèo Trưởng Thành Me-O Vị Cá Thu,465000,465000,0,5,24,,,,,,,,,,đồ ăn mèo trưởng thành me
8509759,Rọ mõm cho chó đủ size - Genyo Muzzle 002,78000,78000,0,4.7,3,,,,,,,,,,rọ mõm chó đủ size
6955105,Hạt Điều Lụa Rang Muối Loại 1 Natureplus | Gói 500g Giòn Chất Lượng,175000,175000,0,5,1,,,,,,,,,,hạt điều lụa rang
687458,Trà Dây Rừng Hỗ Trợ Trị Viêm Loét Dạ Dày,250,70000,70000,0,5,,,,,,,,,,trà dây rừng hỗ trợ
278638731,Lốc 3 Gói Rong Biển Taokaenoi Season Laver Vị Truyền Thống 4G,32200,51600,19400,0,0,,,,,,,,,,lốc gói rong biển
278038380,DÂY CHUYỀN VÀNG MÃ 01 DÀNH CHO CHÓ MÈO,40000,40000,0,0,0,,,,,,,,,,dây chuyền vàng mã dành chó
278025782,ÁO LƯỚI MÁT MẺ DỄ THƯƠNG CHO THÚ CƯNG CHÓ MÈ,32000,32000,0,0,0,,,,,,,,,,áo lưới mát mẻ dễ thương
277738523,5KG THỨC ĂN HẠT HELLO CAT DÀNH CHO MÈO,440000,440000,0,0,0,,,,,,,,,,kg thức ăn hạt hello
277471227,LION CAFE - Cà phê hòa tan 4in1 - Capuccino Dừa - Hộp 288g (16 gói x 18g)/Túi 540g (30 gói x 18g),118000,118000,0,0,0,,,,,,,,,,lion cafe cà phê hòa
277413399,Combo 1 Dừa sáp sấy giòn 1 Sữa Chua dừa sáp sấy thăng hoa cao cấp Vicosap ít đường đồ ăn vặt healthy đặc sản Trà Vinh - Snack Food,144600,144600,0,5,1,,,,,,,,,,combo dừa sáp sấy giòn
276566630,KHÔ BÒ XÉ SỢI TÂN LỘC PHÁT,205000,205000,0,4.2,172,,,,,,,,,,khô bò xé sợi
276178420,Đồ Chơi Cho Chó Hình Con Gà Đầu Xanh Đỏ Có Kèn,25000,25000,0,0,0,,,,,,,,,,đồ chơi chó hình gà
274553967,ĐẬU PHỘNG TỎI ỚT TÂN LỘC PHÁT - HŨ 250G,63000,63000,0,0,0,,,,,,,,,,đậu phộng tỏi ớt tân lộc phát
273551815,Bia Hà Nội Nhãn Xanh phiên bản Tết 2026 - Thùng 24 Lon 330ml,325000,325000,0,5,44,,,,,,,,,,bia ha nô nhãn
272028652,Hạt é (Hột é) chất lượng cao Goce - 250g,100000,100000,0,5,2,,,,,,,,,,hạt é chất lượng cao
271542437,Túi Đựng Quà 16 x 22 x 8 cm - Nature On Sunset - The Sun 03,14000,14000,0,0,0,,,,,,,,,,túi đựng quà x
271478180,Thùng 24 lon nước tăng lực RedBull Extra 250ml,342000,360000,18000,4.8,24,,,,,,,,,,thùng lon nươ c
270614674,Combo 3 túi: Ngũ Cốc Óc Chó Mè Đen+Gạo Lức Huyết Rồng+Yến Mạch Hạnh Nhân[ít đường 400gr](Tặng Kèm 2 Túi Yến Mạch 150G),209000,209000,0,0,0,,,,,,,,,,combo túi ngũ cốc óc chó
214160101,Nhà vệ sinh cửa trên Richell Nhật Bản cho mèo kèm xẻng | Pet,540000,540000,0,0,0,,,,,,,,,,nhà vệ sinh cửa richell nhật bản
207796363,Kẹo Xương Sữa Dê Cô Đặc Nguyên Chất Bổ Xung Canxi Cho Chó 500g,15000,15000,0,0,0,,,,,,,,,,kẹo xương sữa dê
185910392,Sữa Bột Abbott Ensure Gold Vani 800g,1029000,1029000,0,5,8,,,,,,,,,,sữa bột abbott ensure
166497256,Đặc Sản Kon Tum - Trái Khổ Qua Rừng Sấy Khô Thơm Ngon Hiệu Đặc Sản Và Dược Liệu Kon Tum (1Kg) - OCOP 3 Sao,450000,450000,0,4.7,29,,,,,,,,,,đặc sản kon tum trái khổ qua
129866794,Cafe Hạt - Rang Mộc Nguyên Chất - CAFE ANC#1,220000,220000,0,5,1,,,,,,,,,,cafe hạt rang mộc
120535067,Thùng 24 ly mì khoai tây Omachi sườn hầm ngũ quả 113g (có cây thịt thật),499000,499000,0,2.4,5,,,,,,,,,,thùng ly mì khoai tây omachi
75622108,[Combo 1Kg] 500G Đậu Phộng Rang Tỏi Ớt + 500G Đậu Phộng Da Cá Sấy ( Đậu Phộng Cốt Dừa) Thương Hiệu SK FOOD,180000,180000,0,4.6,99,,,,,,,,,,đậu phộng rang tỏi ớt
60349750,Bánh dứa Yeou Bin Mini Pineapple Cake hộp 470gr,179000,179000,0,4.6,18,,,,,,,,,,bánh dứa yeou bin
58911128,cafe LeeLong5 gu dịu (15 Robusta / 85 Arabica),469000,469000,0,4.7,11,,,,,,,,,,cafe leelong gu dịu
54022437,Combo 2 túi Hạt Bí Rang Trọng Nhân 500gr,179000,179000,0,4.8,168,,,,,,,,,,combo túi hạt bí rang
48308039,Combo 3 Hộp Trà Dây Đau Xương Hỗ Trợ Bệnh Thấp Khớp Đau Lưng Nhức Mỏi- Nguyên Thái Trang (Hộp 2gr X 50 Gói),230000,230000,0,4,1,,,,,,,,,,combo hộp trà dây
44805175,Ngũ Cốc Trái Cây Calbee Ít Đường Nhật Bản 600g,175000,175000,0,5,1,,,,,,,,,,ngũ cốc trái cây calbee ít
23919520,COMBO 4 HỘP SỮA ĐẶC CÓ ĐƯỜNG ÔNG THỌ TRẮNG - HỘP THIẾC 380G,170000,170000,0,5,16,,,,,,,,,,combo hộp sữa đặc
20648446,Thùng 24 Túi Sữa Chua Uống Hương Dâu KUN 110ml/túi,128000,153000,25000,4.7,10,,,,,,,,,,thùng túi sữa chua
5444933,Muối tôm Natas Hũ 70g-Muối Đa Năng,18000,18000,0,4.8,5,,,,,,,,,,muối tôm natas hũ
4681147,Hộp Bột ngũ cốc dinh dưỡng cao cấp 22 Complete Nutrimix - Wheat Grass (Mầm lúa mì) - 750g,550000,550000,0,4.8,32,,,,,,,,,,hộp bột ngũ cốc dinh dưỡng cao cấp
537511,Thùng 24 Ly Mì Khoai Tây Cung Đình Hương Vị Thịt Hầm Nấm,222000,226000,4000,4.8,20,,,,,,,,,,thùng ly mì khoai tây cung đình
278740009,Thùng 48 hộp KUN Socola lúa mạch có thạch 170ml,353000,500000,147000,0,0,,,,,,,,,,thùng hộp kun socola
278673554,Thùng 48 bịch sữa tươi tiệt trùng TH True Milk  nguyên chất 220 ml,485000,502000,17000,0,0,,,,,,,,,,thùng bịch sữa tươi tiệt
278592127,Tương ớt CHIN-SU chai 1kg,66000,80000,14000,0,0,,,,,,,,,,tương ớt chin su chai
277998600,Rượu Chivas Regal Age 18 Years Blended Scotch Whisky,1580000,1580000,0,0,0,,,,,,,,,,rượu chivas regal age
276649349,Đặc Sản Kon Tum - Hột đười ươi đều trái nở nhiều - OCOP 3 Sao,110000,110000,0,5,7,,,,,,,,,,đặc sản kon tum đười ươi
276400983, Bánh Goody chip Socola Bibica túi 80g,11538,11538,0,0,0,,,,,,,,,,bánh goody chip socola
273821852,Thùng 24 Gói Mì vị Bò cay Koreno 100g,290000,302000,12000,4.3,3,,,,,,,,,,thùng gói mì vị bò
273419098,[CÀO TRÚNG THƯỞNG TẾT] Cà phê đen hòa tan NESCAFÉ CAFÉ VIỆT (16g x 15 gói) - Phiên bản Tết 2026,82000,82000,0,5,5,,,,,,,,,,cà phê đen hòa tan
271190392,Rượu vang Ý Domenico Sangiovese 2020,350000,350000,0,0,0,,,,,,,,,,rượu vang ý domenico
270859904,Rượu vang đỏ Pháp 1982 UG Bordeaux Red Blend,173000,173000,0,5,4,,,,,,,,,,rượu vang đỏ pháp ug
247437091,Hạt Nêm Rong Biển Kombu Dashi No Moto { Shimaya } (500G*2 gói) 1KG,698000,698000,0,5,1,,,,,,,,,,hạt nêm rong biển
212237250,Cà phê nguyên chất BLEND B’Lao Farm 80% cà phê Robusta 20% cà phê Arabica cà phê rang mộc pha phin pha máy ngọt hậu B82,88000,88000,0,0,0,,,,,,,,,,cà phê nguyên chất blend b
209378493,Gel Dinh Dưỡng Giúp Mượt Lông Da Và Giảm Ngứa Chó Mèo Virbac Megaderm Gói 4ml,105000,105000,0,5,2,,,,,,,,,,gel dinh dưỡng giúp mượt lông
205914818,Nước trái cây hương ổi (lốc 6 lon) - Panie Juice Quava,90000,90000,0,0,0,,,,,,,,,,nước trái cây hương ổi
197828201,Rượu vang ngọt Passion hộp 2L 11%,280000,280000,0,5,3,,,,,,,,,,rượu vang ngọt passion
196762708,Đặc Sản Phú Quốc - Muối Tiêu Huỳnh Khoa 100G - Ocop 4 Sao,45000,45000,0,5,1,,,,,,,,,,đặc sản phú quốc muối tiêu
184072322,Sữa bột Abbott Similac Total Protection 1+ (850g),729000,729000,0,5,2,,,,,,,,,,sữa bột abbott similac
169920538,Combo 3 Túi Ðường Tinh Luyện  Biên Hòa Pure 1kg/túi,100500,100500,0,5,6,,,,,,,,,,combo túi đường tinh luyện
169772316,Sô cô la Mận MATEO 300g (Plum in Chocolate 300g),279000,279000,0,5,1,,,,,,,,,,sô la mận
164556970,Yến sào Sanest Khánh Hoà - Hộp 6 Lọ 70 ML 21%,245000,245000,0,0,0,,,,,,,,,,yến sào sanest khánh hòa hộp
154228077,Đường Biên Hòa Joy Stick 300g,23000,25300,2300,4.8,24,,,,,,,,,,đường biên hòa joy
133812637,ZENITH ADULT - HẠT MỀM DÀNH CHO CHÓ TRƯỞNG THÀNH,120000,120000,0,4,1,,,,,,,,,,zenith adult hạt mềm
77757289,[BEST SALES] Yến Khánh Hòa - Yến Sợi Cao Cấp [Hộp 100g] - Đệ Nhất Yến Đảo - Bồi Bổ Sức Khỏe - Phục Hồi Chức Năng Phổi - Phụ Nử Sau Sinh - Đẹp Da - Chống Lão Hóa -Kéo Dài Thanh Xuân- Hỗ Trợ Điều Trị Ung Thư -Tăng Cường Sinh Lý -Trí Nhớ - Cải Thiện Giấc Ngủ,3960000,4400000,440000,4.7,6,,,,,,,,,,yến khánh hòa yến sợi
75827497,Hộp quà Rượu Johnnie Walker Blue Label Blended Scotch Whisky 40% 750ml,5299000,5299000,0,5,1,,,,,,,,,,hộp quà rượu johnnie
66924618,Rượu Vang Mật Ong Ladofoods Sweet Honey Wine 375 ml 12%,110000,135000,25000,4.7,26,,,,,,,,,,rượu vang mật ong ladofoods
60848946,Thịt heo sấy giòn Chà Chà - Thảo Nguyên Phát hũ 300g,227000,227000,0,4.7,7,,,,,,,,,,thịt heo sấy giòn chà
52876231,GẠO NHẬT TAWARAYA HOKKAIDO NANATSUBOSHI - GẠO TRẮNG - XÁT DỐI,320000,320000,0,5,14,,,,,,,,,,gạo nhật tawaraya hokkaido
43019372,Combo 5 Hộp Trà Atisô (Artichoke Tea) Giúp Ăn Ngủ Ngon- Da Mặt Mịn Màng (Hộp 20 Túi Lọc X 2g)- Nguyên Thái Trang - Loại Thượng Hạng – Thảo Dược Thiên Nhiên – Tốt Cho Sức Khỏe,165000,165000,0,5,1,,,,,,,,,,combo hộp trà atisô
14968699,Thùng 12 hộp Sữa tươi tiệt trùng nguyên kem Meadow Fresh 1L hàng New Zealand,565000,568620,3620,4.8,128,,,,,,,,,,thùng hộp sữa tươi tiệt
14968697,Thùng 12 hộp Sữa tươi tiệt trùng ít béo Meadow Fresh 1L,492000,568620,76620,4.8,110,,,,,,,,,,thùng hộp sữa tươi tiệt
278957352,Hộp quà LEGEND,2674000,2674000,0,0,0,,,,,,,,,,hộp quà
278756887,Thùng 50 chai Nước tăng lực Red Bull Red với Vitamin A+B12+C 145ml,517320,675000,157680,0,0,,,,,,,,,,thùng chai nước tăng lực
278637892,Thùng Sữa Tươi Tiệt Trùng Nutimilk Ít Đường 180ml (Hộp 180ml x 48),322000,484000,162000,0,0,,,,,,,,,,thùng sữa tươi tiệt trùng nutimilk
278582611,Sữa hạt Hạnh nhân Không đường 137 DEGREES 1000ml,121000,176000,55000,5,1,,,,,,,,,,sữa hạt hạnh nhân đường
278522953,Khô Gà Lá Chanh Tân Lộc Phát Túi 50g Ăn Vặt Yêu Thích,42000,42000,0,0,0,,,,,,,,,,khô gà lá chanh tân lộc
278274280,GẠO GIỐNG NHẬT MANPUKU MARU - GẠO XÁT DỐI- GẠO TRẮNG,295000,295000,0,0,0,,,,,,,,,,gạo giống nhật manpuku maru
278249230,Sữa Tươi Tiệt Trùng Green Farm A2 Không Đường Vinamilk Hộp 180ml,384000,384000,0,0,0,,,,,,,,,,sữa tươi tiệt trùng green farm a
278004986,Rượu Chivas Regal 18 Blue Signature,1960000,1960000,0,0,0,,,,,,,,,,rượu chivas regal blue
276408457,Rượu Vang Ngọt La Collina 750ml 10.5%,190000,190000,0,5,2,,,,,,,,,,rượu vang ngọt la
276178440,Địu Balo Vận Chuyển Chó Mèo Thú Cưng - YonaPetshop,130000,130000,0,0,0,,,,,,,,,,địu balo vận chuyển chó
275604583,[Tặng bình giữ nhiệt] Combo 2 thùng Stangen Weiss Beer 4.9% (Bia lúa mì - Bia đục) - Thùng 24 lon 500ml,1900000,1900000,0,0,0,,,,,,,,,,combo thùng stangen weiss
274443852,Cà Phê Hòa Tan Nguyên Chất SỮA GIÀ LÀNG - Hũ,419000,419000,0,0,0,,,,,,,,,,cà phê hòa tan nguyên chất
273884534,Thùng 20 gói Mì vị tôm chua cay Koreno Up,100000,100154,154,5,1,,,,,,,,,,thùng gói mì vị tôm
273531796,Rượu Mơ Mật ong Núi Tản lên men tự nhiên từ mơ tươi dung tích 750ml,280000,280000,0,0,0,,,,,,,,,,rượu mơ mật ong núi
273302103,Bột ngũ cốc nhân sâm Goce - 150g (15 gói x 10g) ST,85000,85000,0,5,1,,,,,,,,,,bột ngũ cốc nhân sâm goce
249203242,Thức uống socola - Bột ca cao 100% nguyên chất gu đậm vị Cacao Mi Premium đặc sản Việt Nam chuẩn xuất khẩu 470g,265000,265000,0,5,1,,,,,,,,,,thức uống socola bột
248993915,Cafe nguyên chất BLEND Robusta và Arabica pha phin 250G cà phê nguyên chất không độn phụ gia - Big Dream Coffee,63750,63750,0,0,0,,,,,,,,,,cafe nguyên chất blend robusta
213893192,(Chính hãng) Thùng Trà Bí Đao JJ (24 Lon x 300ml) - Thương hiệu Singapore,352000,352000,0,5,1,,,,,,,,,,thùng trà bí đao jj
202417313,Đặc sản Phan Thiết - Mực Rim Sa Tế Đã Chế Biến Ăn Liền Hộp 200 Gram Là Món Ăn Ngon Ơi Là Ngon. Hạn Sử Dụng 6 Tháng Kể Từ Ngày Đặt Hàng - OCOP 4 Sao,60000,60000,0,3.8,4,,,,,,,,,,đặc sản phan thiết mực rim sa tế
197906767,Yến Mạch Úc Hộp 400g Xuân An ( Tặng YM 180g),70000,70000,0,0,0,,,,,,,,,,yến mạch úc hộp
197344632,Hạt điều rang muối vỏ lụa túi 500g,125000,125000,0,0,0,,,,,,,,,,hạt điều rang muối
166524638,Đặc Sản Kon Tum - Quả Chuối Cô Đơn Khô Hiệu Đặc Sản Và Dược Liệu Kon Tum Thơm Ngon Đóng Hút Chân Không (1Kg) - OCOP 3 Sao,155000,155000,0,4.8,5,,,,,,,,,,đặc sản kon tum quả
143590914,Bia Hơi Hà Nội - Thùng 24 lon 500ml - Phiên bản Tết 2026,448000,448000,0,4.7,55,,,,,,,,,,bia hà nội thùng lon
141367824,NGŨ CỐC DINH DƯỠNG MIN MIN 29 HẠT - Ngũ Cốc Mẹ Bầu 1kg (2 hộp),250000,250000,0,4.8,18,,,,,,,,,,ngũ cốc dinh dưỡng min min
105543190,Combo Cafe bột Rang Xay Nguyên Chất Coffee Tree đặt biệt 100% Và Phin Cà Phê Màu Đỏ Cao Cấp thương hiệu Coffee Tree,226800,226800,0,4.7,95,,,,,,,,,,combo cafe bột rang
58798494,Cà Phê Sâm Hỗ Trợ Giảm Cân ( 30 Gói/ Hộp),500000,500000,0,4.8,76,,,,,,,,,,cà phê sâm hỗ trợ giảm
33425312,Chuồng chó mèo inox mái vòm và mái băng- tặng kèm khay hứng bằng inox,359500,359500,0,4.5,38,,,,,,,,,,chuồng chó mèo inox
24135729,COMBO 6 LỐC SỮA TƯƠI TIỆT TRÙNG VINAMILK 100% KHÔNG ĐƯỜNG - LỐC 4 HỘP X 180ML,245000,245000,0,4.7,7,,,,,,,,,,combo lốc sữa tươi tiệt
23911749,COMBO 6 HỘP CREAMER ĐẶC NGÔI SAO PHƯƠNG NAM XANH LÁ - HỘP GIẤY 1284G,505000,505000,0,5,28,,,,,,,,,,combo hộp creamer đặc ngôi
14939435,Thùng 12 hộp sữa tươi tiệt trùng TH True Milk  ít đường 1 Lít,568000,574000,6000,4.8,247,,,,,,,,,,thùng hộp sữa tươi tiệt
1701839,Xịt Xua Đuổi Fay Repell (200ml),60999,60999,0,0,0,,,,,,,,,,xịt xua đuổi fay
279005627,Rượu Whisky Chivas Regal 12 Y.O BSW,890000,890000,0,0,0,,,,,,,,,,rượu whisky chivas regal
278856777,Bột mỳ hiệu Meizan bánh bông lan 1kg,80000,80000,0,0,0,,,,,,,,,,bột mỳ hiệu meizan bánh bông
278740005,Thùng 48 chai Sữa trái cây KUN hương nho 85ml,173000,251000,78000,0,0,,,,,,,,,,thùng chai sữa trái cây
278693063,Cozy Icetea Sâm Bí Đao 16 gói x 15g Hộp,48000,48000,0,0,0,,,,,,,,,,cozy icetea sâm bí đao
278693055,Cozy Icetea Ổi hồng 16 gói x 15g Hộp,48000,48000,0,0,0,,,,,,,,,,cozy icetea ổi hồng gói
278692217,Cozy Trà Gừng túi lọc 20 gói x 2g Hộp,50000,50000,0,0,0,,,,,,,,,,cozy trà gừng túi
278672469,Thùng 48 hộp sữa tươi tiệt trùng Dalatmilk ít đường 180ml,458000,476000,18000,0,0,,,,,,,,,,thùng hộp sữa tươi tiệt
278610387,Hộp 12 Gói Rong biển TaoKaeNoi BIG SHEET Vị Cay,66500,110000,43500,0,0,,,,,,,,,,hộp gói rong biển
278519510,[HGK-M1] Yến Sào Xơ Mướp Tinh Chế Cao Cấp (20 Tổ) – Yến Sào Hòn Gốm Chính Hiệu Khánh Hòa – HGK NEST,1000000,1000000,0,0,0,,,,,,,,,,yến sào xơ mướp tinh chế cao cấp
277504802,Nước Uống Tinh Khiết Bình 19L - iON FRESH,35000,35000,0,0,0,,,,,,,,,,nước uống tinh khiết bình l
276582319,CƠM CHÁY LẮC KHÔ GÀ TÂN LỘC PHÁT HŨ 500G - HŨ 500G,118000,118000,0,4.5,46,,,,,,,,,,cơm cháy lắc khô
276035822,XOÀI SẤY DẺO HƯƠNG VỊ TỰ NHIÊN TỐT CHO SỨC KHỎE HIỆU TÂN LỘC PHÁT,112000,112000,0,4.3,23,,,,,,,,,,xoài sấy dẻo hương vị
275416484,Dầu Ăn Tân Sanh Chiên Giòn Thượng Hạng Chai 1 Lít,44000,44000,0,0,0,,,,,,,,,,dầu ăn tân sanh chiên giòn
275261232,Lau kính nam châm Vipsun Chùi hít kiếng nam châm - Dụng cụ vệ sinh hồ cá bể cá,185000,185000,0,0,0,,,,,,,,,,lau kính nam châm
275014246,RONG BIỂN NẤU CANH TÂN LỘC PHÁT - BỊCH 50G,67000,67000,0,0,0,,,,,,,,,,rong biển nấu canh tân
274851721,Sữa Bột Ensure Gold Abbott Hương Vani Truyền Thống (HMB) 850g/800g,1059000,1059000,0,5,1,,,,,,,,,,sữa bột ensure gold
273720259,RƯỢU VANG ĐỎ CHILE CABERNET SAUVIGNON,450000,450000,0,0,0,,,,,,,,,,rượu vang đỏ chile
263807613,Đặc Sản Bình Thuận  - [Ocop] Cá Đuối Nướng Cán Đầm Sen - 90G - Ocop 3 Sao,60000,60000,0,0,0,,,,,,,,,,đặc sản bình thuận cá đuối nướng
249972907,Quả nam việt quất - Cranberry sấy khô Heritage Thái Lan 1kg,460000,460000,0,4.5,10,,,,,,,,,,quả nam việt quất
216369147,(400G/1.5KG/2KG) CATSRANG KITTEN - Thức ăn hạt cho MÈO NHỎ MỚI,285000,285000,0,5,2,,,,,,,,,,catsrang kitten thức ăn hạt
198984672,Hồng sâm 6 năm tuổi Hàn Quốc thái lát tẩm mật ong Sambox,650000,650000,0,5,2,,,,,,,,,,hồng sâm tuổi lát
168290905,Kẹo Sữa Trà Xanh UHA Tokuno 58gr - Nhật Bản,35000,35000,0,5,1,,,,,,,,,,kẹo sữa trà xanh
167420168,Đặc Sản Kon Tum - Quả nhàu khô tăng cường sức khỏe - Bịch 1kg - OCOP 3 Sao,109000,109000,0,4.3,3,,,,,,,,,,đặc sản kon tum quả
154231124,Đường phèn trắng Cô Ba 1kg,52000,57200,5200,5,22,,,,,,,,,,đường phèn trắng
146447983,Snack khoai tây YBC Chip Star,40000,40000,0,0,0,,,,,,,,,,snack khoai tây ybc chip
146417196,1 hộp(500g) Ngũ Cốc Min Min Lợi Sữa 38 Loại Hạt Chuyên Lợi Sữa và Phục Hồi Sức Khỏe Sau Sinh,270000,270000,0,4.5,2,,,,,,,,,,hộp ngũ cốc min min lợi
21555729,Bánh Mochi tổng hợp Yuki & Love Mixed Mochi 900g (5 hương vị),299000,299000,0,3,2,,,,,,,,,,bánh mochi tổng hợp yuki love
21257763,SỮA ĐẶC CÓ ĐƯỜNG ÔNG THỌ CHỮ XANH - HỘP THIẾC 380G,189000,189000,0,4.8,35,,,,,,,,,,sữa đặc có đường
2168085,Hộp hai chai nước mắm cốt đặc biệt Lê Gia làm quà biếu sang trọng,312000,312000,0,4.7,47,,,,,,,,,,hộp chai nước mắm cốt đặc biệt
1908267,Cà Phê Hòa Tan K-Coffee Black 2in1 (255g / Hộp),83000,83000,0,4.8,10,,,,,,,,,,cà phê hòa tan k
278933463,Thùng 40 hộp Sữa yến mạch OATSIDE vị nguyên bản 115ML,234000,308000,74000,0,0,,,,,,,,,,thùng hộp sữa yến mạch
278831513,ROCKCAFE - MUA CÀ PHÊ CHUẨN VỊ VIỆT (TÚI 50 GÓI X 17 GRAM) TẶNG GÓI CAPPUCCINO MUỐI (30 GRAM),120000,120000,0,0,0,,,,,,,,,,rockcafe mua cà phê chuẩn vị
278610364,Hộp 12 Gói Snack Rong Biển TaoKaeNoi BIG ROLL Vị Mực,66500,110000,43500,0,0,,,,,,,,,,hộp gói snack rong
278433987,Thùng 48 hộp sữa tươi tiệt trùng vị chuối Vinamilk giảm béo 180ml,465000,517000,52000,5,1,,,,,,,,,,thùng hộp sữa tươi tiệt
277997430,Rượu Jonnie Walker Red Label Blended Scotch Whisky 40%,410000,410000,0,0,0,,,,,,,,,,rượu jonnie walker red
277943385,Đèn UV KaoKui Sterilization Submersible Lamp diệt ức chế rêu tảo vi khuẩn hại bể cá tép thủy sinh nước mặn,115000,115000,0,0,0,,,,,,,,,,đèn uv kaokui sterilization
276461361,Combo Sữa hạt Vinamilk Cao Đạm Ít Đường Hộp 240ml,294000,294000,0,5,1,,,,,,,,,,combo sữa hạt vinamilk
276345208,[TOP SALE] SET 30 HỦ TỔ YẾN CHƯNG ĐƯỜNG PHÈN 100% Tổ Yến Thật (Hàm Lượng 30% YẾN ĐẢO) [TẶNG KÈM 10 HỦ YẾN CHƯNG ĐÔNG TRÙNG] - Đệ Nhất Yến Đảo - Tăng Sức Đề Kháng - Kéo Dài Thanh Xuân - An Thần - Bổ Phế - Hỗ Trợ Sinh Lý Nam Nữ,1852500,1950000,97500,0,0,,,,,,,,,,set hủ tổ yến
273959052,[MỚI RA MẮT] Casablanca Syrup  750ml - 15 Vị Trái Cây Tự Nhiên,52000,52000,0,5,4,,,,,,,,,,casablanca syrup vị trái cây tự nhiên
252648963,Tiêu chín hạt Phú Quốc Minh Hà 50g,55700,55700,0,0,0,,,,,,,,,,tiêu hạt phú quốc minh
208174320,Thức ăn hạt mềm cho chó con không ngũ cốc hỗ trợ miễn dịch phát triển xương khớp chắc khoẻ Zenith Puppy,249000,249000,0,5,4,,,,,,,,,,thức ăn hạt mềm chó
204622374,Đặc sản Phan Thiết - Ghẹ Sữa Rim Hộp (Gói) 200 Gram Đã Chế Biến Ăn Liền Ngon Ơi Là Ngon. Hạn Sử Dụng 12 Tháng Kể Từ Ngày Đặt Hàng - OCOP 4 Sao,80000,80000,0,5,4,,,,,,,,,,đặc sản phan thiết ghẹ sữa rim
