id,name,price,original_price,discount,rating,review_count,seller_id,inventory_status,url,product_type
26318457,LÓT GIÀY VẢI COTTON VIỀN ĐEN CI-13,25000.0,25000.0,0.0,0.0,0,61212,,https://tiki.vnlot-giay-vai-cotton-vien-den-ci-13-p26318457.html?spid=33020166,lót giày vải cotton
175886036,Dép Quai Ngang Nam Mẫu Mới KEEDO-KD2809 - Đen,290000.0,290000.0,0.0,0.0,0,183745,,https://tiki.vndep-quai-ngang-nam-mau-moi-keedo-kd2809-p175886036.html?spid=175886042,dép quai ngang nam mẫu
278869784,"Giày sandal nam, dép quai hậu, sandal học sinh hàng VN chính hãng Vinasan. Mã VN0123 size 35-45",235000.0,235000.0,0.0,0.0,0,363958,,https://tiki.vngiay-sandal-nam-dep-quai-hau-sandal-hoc-sinh-hang-vn-chinh-hang-vinasan-ma-vn0123-size-35-45-p278869784.html?spid=278869860,giày sandal nam dép quai hậu
275905537,New Arrivals | Giày Sneaker Da - GAT Shoes Nam Nữ DC36 White Purple Dincox Shoes,580000.0,580000.0,0.0,0.0,0,150940,,https://tiki.vnnew-arrivals-giay-sneaker-da-gat-shoes-nam-nu-dc36-white-purple-dincox-shoes-p275905537.html?spid=275905547,new arrivals giày sneaker
274780205,"Dép Da Nam Quai Ngang, Dép Nam Quai Khâu Chỉ Dù Mã DP112",99000.0,99000.0,0.0,5.0,3,144221,,https://tiki.vndep-da-nam-quai-ngang-dep-nam-quai-khau-chi-du-ma-dp112-p274780205.html?spid=274780211,dép da nam quai ngang
277613365,Giày Sandal nam cao cấp kiểu dáng mới – GSDNA08,550000.0,1100000.0,550000.0,0.0,0,975,,https://tiki.vngiay-sandal-nam-cao-cap-kieu-dang-moi-gsdna08-p277613365.html?spid=277613409,giày sandal nam cao cấp
191684851,"Giày nam công sở da bò nappa cao cấp, giày lười G114- Bụi leather- hộp sang trọng",559000.0,559000.0,0.0,4.6,21,181498,,https://tiki.vngiay-nam-cong-so-da-bo-nappa-cao-cap-giay-luoi-g114-bui-leather-hop-sang-trong-bao-hanh-12-thang-p191684851.html?spid=191684860,giày nam công sở da bò
276668868,Sandal Biti's nam (36-43),305000.0,305000.0,0.0,0.0,0,174218,,https://tiki.vnsandal-biti-s-nam-36-43-p276668868.html?spid=276668878,sandal biti s nam
278777508,"Dép đi ngoài trời mùa hè cho nam, dép tông, giày đi biển đế dày, dép thể thao cho nam",149000.0,149000.0,0.0,5.0,1,97441,,https://tiki.vndep-di-ngoai-troi-mua-he-cho-nam-dep-tong-giay-di-bien-de-day-dep-the-thao-cho-nam-p278777508.html?spid=278777510,dép đi ngoài trời mùa
275505270,Dép nam siêu nhẹ Trường Hải 2 dây da  bò mềm siêu nhẹ DN159,349000.0,349000.0,0.0,5.0,1,11395,,https://tiki.vndep-nam-sieu-nhe-truong-hai-2-day-da-bo-mem-sieu-nhe-dn159-p275505270.html?spid=275505280,dép nam siêu nhẹ trường
132230478,"Giày Lười Nam Da Bò SUNPOLO CS5054 Trẻ trung, thanh lịch (Đen, Nâu)",990000.0,990000.0,0.0,4.6,10,1827,,https://tiki.vngiay-luoi-nam-da-bo-sunpolo-cs5054-tre-trung-thanh-lich-den-nau-p132230478.html?spid=132230496,giày lười nam da bò
134739207,"Giày da nam, giày oxford công sở G103 - Da bò Nappa cao cấp",812000.0,812000.0,0.0,4.7,171,181498,,https://tiki.vngiay-da-nam-giay-oxford-cong-so-bui-leather-g103-da-bo-nappa-cao-cap-bao-hanh-12-thang-p134739207.html?spid=134739239,giày da nam giày
188665546,Lót Giày Nam Chất Liệu Cao Su Non Mềm Êm LGN2022,22000.0,22000.0,0.0,0.0,0,93132,,https://tiki.vnlot-giay-nam-chat-lieu-cao-su-non-mem-em-lgn2022-p188665546.html?spid=188665570,lót giày nam chất liệu
275276220,"Dép tổ ong CAM nhựa EVA siêu bền, siêu nhẹ, chống trơn trượt, đế dày (FORM LỚN ĐẶT LÙI 1-2 SIZE) Dép Nam Nữ Nhiều Màu Sắc",63000.0,85000.0,22000.0,4.5,2,265402,,https://tiki.vndep-to-ong-cam-vat-lieu-eva-sieu-ben-sieu-nhe-chong-tron-truot-form-size-lon-chau-au-p275276220.html?spid=275276222,dép tổ ong cam
253169454,"Dép Sandal Nam, Nữ Dép Quai Hâu Quai Tròn Mảnh Mã DP35",109000.0,109000.0,0.0,5.0,3,144221,,https://tiki.vndep-sandal-nam-nu-dep-quai-hau-quai-tron-manh-mau-2023-dp35-p253169454.html?spid=253169498,dép sandal nam nữ dép quai
