product_id,name,price,original_price,discount,rating,review_count,inventory_status,url,product_type
52270521,Dây đồng hồ thép đúc không gỉ cao cấp YE-003,160000.0,160000.0,0.0,4.7,11,,https://tiki.vnday-dong-ho-thep-duc-khong-gi-cao-cap-ye-003-p52270521.html?spid=87213299,dây đồng hồ thép đúc
50274187,Dây Chuyền Nam Đốt Tròn Trúc Mạ Vàng Không Bay Màu + TẶNG LÁ BỒ ĐỀ MAY MẮN TÀI LỘC ĐỂ VÍ ĐIỆN THOẠI,199000.0,199000.0,0.0,4.0,1,,https://tiki.vnday-chuyen-nam-dot-tron-truc-ma-vang-khong-bay-mau-tang-la-bo-de-may-man-tai-loc-de-vi-dien-thoai-p50274187.html?spid=50274188,dây chuyền nam đốt tròn trúc mạ
34512247,Vòng tay điều hòa huyết áp bằng thép Titan - Hàng nhập khẩu,258640.0,488000.0,229360.0,0.0,0,,https://tiki.vnvong-tay-dieu-hoa-huyet-ap-bang-thep-titan-hang-nhap-khau-p34512247.html?spid=127551159,vòng tay điều hòa huyết áp
33008321,Đồng Hồ Nữ Julius Star Hàn Quốc JS-031 Mặt Kính Sapphire Dây Da,1999000.0,1999000.0,0.0,0.0,0,,https://tiki.vndong-ho-nu-julius-star-han-quoc-js-031-mat-kinh-sapphire-day-da-p33008321.html?spid=41097953,đồng hồ nữ julius star
32910830,Bông tai hạt đá,52500.0,75000.0,22500.0,5.0,2,,https://tiki.vnbong-tai-hat-da-p32910830.html?spid=72885538,tai hạt đá
14791322,Đồng hồ Casio nam dây da MTP-VT01L-1BUDF (40mm),1047000.0,1277000.0,230000.0,4.3,3,,https://tiki.vndong-ho-casio-nam-day-da-mtp-vt01l-1budf-40mm-p14791322.html?spid=101939115,đồng hồ casio nam dây
14035390,Dây đeo đồng hồ kim loại dạng bấm khóa thép không gỉ Size20mm-22mm,130000.0,130000.0,0.0,4.2,11,,https://tiki.vnday-deo-dong-ho-kim-loai-dang-bam-khoa-thep-khong-gi-p14035390.html?spid=66577655,dây đeo đồng hồ kim loại
11336478,Đồng hồ unisex Casio A158WA-1DF,802000.0,1014000.0,212000.0,4.8,4,,https://tiki.vndong-ho-unisex-casio-a158wa-1df-p11336478.html?spid=42264239,đồng hồ unisex casio a158wa
10568633,Mặt Đại Thế Chí Bồ Tát - thạch anh đen 4.3cm - tuổi Ngọ,130900.0,130900.0,0.0,0.0,0,,https://tiki.vnmat-dai-the-chi-bo-tat-thach-anh-den-4-3cm-tuoi-ngo-p10568633.html?spid=10568634,mặt đại thế chí bồ tát thạch đen
8708512,Mặt Phật Thiên Thủ Thiên Nhãn thạch anh xanh 4.3cm,130900.0,130900.0,0.0,0.0,0,,https://tiki.vnmat-phat-thien-thu-thien-nhan-thach-anh-xanh-4-3cm-p8708512.html?spid=8708513,mặt phật thiên thủ thiên nhãn thạch
888045,Bông Tai Kim Cương Nhân Tạo Gix Jewelry GE000003 - Trắng,490000.0,490000.0,0.0,0.0,0,,https://tiki.vnbong-tai-kim-cuong-nhan-tao-gix-jewelry-ge000003-trang-p888045.html?spid=946993,tai kim cương nhân tạo gix
278953742,"Mặt dây xoàn Nam Phi xanh lá bọc xoàn size 8x10 li kiều diễm, sang trọng",330000.0,330000.0,0.0,0.0,0,,https://tiki.vnmat-day-xoan-nam-phi-xanh-la-boc-xoan-size-8x10-li-os16702f-hoa-minh-gem-p278953742.html?spid=278953743,mặt dây xoàn nam phi xanh
278943411,Mặt dây chuyền cụ Tỳ Hưu Kim Tài Lộc chất đá Mắt Hổ đỏ nâu tự nhiên size 16.8x29mm,255000.0,255000.0,0.0,0.0,0,,https://tiki.vnkem-day-mat-day-chuyen-cu-ty-huu-kim-tai-loc-chat-da-mat-ho-do-nau-tu-nhien-size-16-8x29mm-c0188-hoa-minh-gem-p278943411.html?spid=278943412,mặt dây chuyền cụ tỳ hưu
278898476,"Vòng tay đá Thạch Anh Tóc Vàng tự nhiên VVIP kiểu lu thống size 7.5x8 li phong cách đẳng cấp, sang trọng",1800000.0,1800000.0,0.0,0.0,0,,https://tiki.vnvong-tay-da-thach-anh-toc-vang-tu-nhien-vvip-kieu-lu-thong-size-7-5x8-li-phong-cach-dang-cap-sang-trong-hoa-minh-gem-p278898476.html?spid=278943092,vòng tay đá thạch tóc vàng
278851155,Đồng hồ đeo tay Omega B713 Máy Pin Hàng chính hãng,320000.0,320000.0,0.0,0.0,0,,https://tiki.vndong-ho-deo-tay-omega-b713-may-pin-hang-chinh-hang-p278851155.html?spid=278851156,đồng hồ đeo tay omega
278634274,Đồng hồ đeo tay Casio LF-30W-2ADF chính hãng,966780.0,1179000.0,212220.0,0.0,0,,https://tiki.vndong-ho-deo-tay-casio-lf-30w-2adf-chinh-hang-p278634274.html?spid=278634275,đồng hồ đeo tay casio
278458715,Đồng hồ thông minh Amazfit Balance 2 A2430 - Hàng chính hãng,7990000.0,7990000.0,0.0,0.0,0,,https://tiki.vndong-ho-thong-minh-amazfit-balance-2-a2430-hang-chinh-hang-p278458715.html?spid=278458716,đồng hồ thông minh amazfit balance
277512389,Đồng hồ nam SRwatch SG88804.1202AT,5350000.0,5350000.0,0.0,0.0,0,,https://tiki.vndong-ho-nam-srwatch-sg88804-1202at-p277512389.html?spid=277512390,đồng hồ nam srwatch sg88804
277393824,[BH 2 Năm Động Cơ] Hộp Đồng Hồ Cơ 3 Xoay + 3 Tĩnh Vỏ Gỗ Sơn Vân Gỗ Mun Có Đèn Led,1550000.0,1550000.0,0.0,0.0,0,,https://tiki.vnbh-2-nam-dong-co-hop-dong-ho-co-3-xoay-3-tinh-vo-go-son-van-go-mun-co-den-led-p277393824.html?spid=277393825,hộp đồng hồ cơ xoay
276392644,Dây cho Garmin Fenix 8/ 7/ 7S/ 6/ 6S/ 5/ 5S/ 3/ Quatix 7/ Instinct 2/ 2S/ Forerunner 970/ 965/ 955/ 945/ 935/ 745 (DGM4),199000.0,199000.0,0.0,4.5,5,,https://tiki.vnday-garmin-fenix-8-7-7s-6-6s-5-5s-3-quatix-7-instinct-2-2s-forerunner-965-955-945-935-dgm4-p276392644.html?spid=276408433,dây garmin fenix
275584885,Vòng đeo tay đá cẩm thạch cho Nữ  - VT088,110000.0,110000.0,0.0,3.0,2,,https://tiki.vnvong-deo-tay-da-cam-thach-cho-nu-vt088-p275584885.html?spid=275584895,vòng đeo tay đá
274535023,Đồng hồ nữ SRWATCH SL3003.4102CV,1050000.0,1050000.0,0.0,0.0,0,,https://tiki.vndong-ho-nu-srwatch-sl3003-4102cv-p274535023.html?spid=274535024,đồng hồ nữ srwatch sl3003
274524418,Nhẫn vàng 14KR đính đá chủ Amethyst thiên nhiên - MOON Jewelry,7950000.0,7950000.0,0.0,0.0,0,,https://tiki.vnnhan-vang-14kr-dinh-da-chu-amethyst-thien-nhien-moon-jewelry-p274524418.html?spid=274524422,nhẫn vàng kr đính
274032962,"Dây Đeo Đồng Hồ COROS PACE 3, APEX 2 Pro,...22mm - Nylon",780000.0,780000.0,0.0,5.0,1,,https://tiki.vnhang-chinh-hang-day-deo-dong-ho-coros-pace-3-apex-2-pro-22mm-nylon-p274032962.html?spid=274032970,dây đeo đồng hồ coros
272248550,Hộp đựng đồng hồ cơ xoay 2 chiếc có đèn LED nhiều chế độ xoay,850000.0,850000.0,0.0,0.0,0,,https://tiki.vnhop-dung-dong-ho-co-xoay-2-chiec-co-den-led-nhieu-che-do-xoay-p272248550.html?spid=272248554,hộp đựng đồng hồ cơ xoay
271779831,Đồng Hồ Nữ JA-1395 Julius Hàn Quốc Dây Da,1379000.0,1379000.0,0.0,0.0,0,,https://tiki.vndong-ho-nu-ja-1395-julius-han-quoc-day-da-p271779831.html?spid=271779835,đồng hồ nữ ja 1395
248901461,Dây Đeo Đồng Hồ Vải Dù Nato - Dây Đồng Hồ Nam 18mm 20mm 22mm,64999.0,64999.0,0.0,2.8,5,,https://tiki.vnday-deo-dong-ho-vai-du-nato-day-dong-ho-nam-18mm-20mm-22mm-p248901461.html?spid=254074829,dây đeo đồng hồ vải
242783557,"Tràng hạt bạch ngọc bồ đề làm từ hạt bồ đề Nepal, hộ mệnh trừ tà giúp tài lộc hanh thông, kèm túi nhung cung hỷ",210940.0,398000.0,187060.0,0.0,0,,https://tiki.vntrang-hat-bach-ngoc-bo-de-lam-tu-hat-bo-de-nepal-ho-menh-tru-ta-giup-tai-loc-hanh-thong-kem-tui-nhung-cung-hy-p242783557.html?spid=242783571,tràng hạt bạch ngọc bồ đề
203214526,"Dây cước thun xỏ vòng xâu vòng cước chun làm vòng tattoo choker, thắt vòng đan dây xỏ chuỗi",10000.0,10000.0,0.0,5.0,14,,https://tiki.vnday-cuoc-thun-xo-vong-xau-vong-cuoc-chun-lam-vong-tattoo-choker-that-vong-dan-day-xo-chuoi-p203214526.html?spid=203214530,dây cước thun xỏ
193773853,Dây Da Đồng Hồ ZRC Pháp Dòng SCREEN Da Bê Màu Đen,282625.0,332500.0,49875.0,0.0,0,,https://tiki.vnday-da-dong-ho-zrc-phap-dong-screen-da-be-mau-den-p193773853.html?spid=193773859,dây da đồng hồ zrc pháp
176463801,Đồng Hồ Nam Casio MTP-V006L-1BUDF Dây Da Đen,824100.0,1005000.0,180900.0,0.0,0,,https://tiki.vndong-ho-nam-casio-mtp-v006l-1budf-day-da-den-p176463801.html?spid=176463802,đồng hồ nam casio mtp
176074309,Dây đồng hồ cao su silicon cao dấp dành cho Samsung Galaxy watch 3 45mm - Khóa đen,95000.0,95000.0,0.0,4.7,11,,https://tiki.vnday-dong-ho-cao-su-silicon-cao-dap-danh-cho-samsung-galaxy-watch-3-45mm-khoa-den-p176074309.html?spid=176074330,dây đồng hồ cao su silicon
176073667,Dây đồng hồ cao su Sikai cao cấp 22mm,70000.0,70000.0,0.0,4.8,12,,https://tiki.vnday-dong-ho-cao-su-sikai-cao-cap-22mm-p176073667.html?spid=176073691,dây đồng hồ cao su sikai
158594762,Đồng Hồ Nam Dây Thép Casio Standard MTP-VC01D-8EUDF Chính Hãng - MTP-VC01D-8E,1874000.0,1874000.0,0.0,0.0,0,,https://tiki.vndong-ho-nam-day-thep-casio-standard-mtp-vc01d-8eudf-chinh-hang-mtp-vc01d-8e-p158594762.html?spid=158594763,đồng hồ nam dây thép casio
137836531,Dây đeo Samsung Watch 4/ Watch 4 Classic (DGNT),99000.0,99000.0,0.0,4.5,4,,https://tiki.vnday-deo-samsung-watch-4-watch-4-classic-p137836531.html?spid=137836547,dây đeo samsung watch
136368496,Vòng lắc tay hạt sang trọng,30000.0,30000.0,0.0,5.0,1,,https://tiki.vnvong-lac-tay-hat-sang-trong-p136368496.html?spid=136368588,vòng lắc tay hạt
136363976,Khuyên tai bạc ý 925 móc 2 lá đặc có gân độc lạ Dế Bạc - K5247-3,135000.0,135000.0,0.0,0.0,0,,https://tiki.vnkhuyen-tai-bac-y-925-moc-2-la-dac-co-gan-doc-la-de-bac-k5247-3-p136363976.html?spid=136363978,khuyên tai bạc ý 925
89993203,"Vòng Tay Cẩm Thạch, Đá Chalcedony tự nhiên Miến Điện, đẹp long lanh",348000.0,348000.0,0.0,5.0,1,,https://tiki.vncombo-vong-deo-tay-cam-thach-chat-lieu-ngoc-ma-nao-van-may-dong-da-chalcedony-co-ni-5-5cm-kem-ban-photocoy-giay-kiem-dinh-kem-tui-dung-song-hy-bang-nhung-tuyet-ma-crown-x-436b-02-p89993203.html?spid=89993205,vòng tay cẩm thạch đá chalcedony
88916832,nhẫn vàng 18k đính đá,5228800.0,5228800.0,0.0,0.0,0,,https://tiki.vnnhan-vang-18k-dinh-da-p88916832.html?spid=88916833,nhẫn vàng k đính
82412636,Dây Da Đồng Hồ Da Bò Italy Mềm,110000.0,110000.0,0.0,4.1,9,,https://tiki.vnday-da-dong-ho-da-bo-italy-mem-tang-kem-chot-gan-va-dung-cu-thao-lap-p82412636.html?spid=82412714,dây da đồng hồ da bò
67545906,VÒNG TAY NỮ LÝ SƠN THỦY SAO 50MM HÀNG MỚI XANH BÔNG ĐẬM ĐẸP ĐÁ CẨM THẠCH TỰ NHIÊN NỮ 48KG -56KG,2750000.0,5000000.0,2250000.0,0.0,0,,https://tiki.vnvong-tay-nu-ly-son-thuy-sao-50mm-hang-moi-xanh-bong-dam-dep-da-cam-thach-tu-nhien-nu-48kg-56kg-p67545906.html?spid=67545907,vòng tay nữ lý sơn thủy
56949274,Nhẫn bạc nữ đơn giản đan hoa văn cao cấp Gix Jewel N25,580000.0,580000.0,0.0,0.0,0,,https://tiki.vnnhan-bac-nu-don-gian-dan-hoa-van-cao-cap-gix-jewel-n25-p56949274.html?spid=56949282,nhẫn bạc nữ đơn giản
54815750,Vòng Tay Trầm Hương 108 Hạt Từ Trầm Tốc Lào Tự Nhiên,94000.0,94000.0,0.0,4.7,19,,https://tiki.vnvong-tay-tram-huong-108-hat-nu-tu-tram-toc-lao-tu-nhien-p54815750.html?spid=58176214,vòng tay trầm hương hạt trầm tốc
52136047,Nhẫn nam đen trắng,37800.0,42000.0,4200.0,5.0,16,,https://tiki.vnnhan-nam-den-trang-p52136047.html?spid=52136049,nhẫn nam đen trắng
48178750,Đồng Hồ Nam SRwatch SG1071.1401TE - Sapphire - 40mm - Quartz (Pin) - Dây kim loại,1950000.0,1950000.0,0.0,0.0,0,,https://tiki.vndong-ho-srwatch-nam-sg1071-1401te-40-mm-quartz-pin-day-kim-loai-p48178750.html?spid=137537445,đồng hồ nam srwatch sg1071
37139753,Bông Tai Nam Nữ 1 Hạt Đá  Chất Liệu Thép Titan Không Đen Không Dị Ứng TT 1689,27930.0,39900.0,11970.0,4.5,70,,https://tiki.vnbong-tai-nam-nu-1-hat-da-chat-lieu-thep-titan-khong-den-khong-di-ung-tt-1689-p37139753.html?spid=73598980,tai nam nữ hạt đá
21712999,Bộ trang sức nữ LuxJy Jewelry S3080,8000000.0,8000000.0,0.0,0.0,0,,https://tiki.vnbo-trang-suc-nu-luxjy-jewelry-s3080-p21712999.html?spid=21713000,trang sức nữ luxjy jewelry
20364668,Đồng Hồ Nam CASIO AE-1100W-1AVDF Chính Hãng,1108640.0,1352000.0,243360.0,0.0,0,,https://tiki.vndong-ho-nam-casio-ae-1100w-1avdf-chinh-hang-p20364668.html?spid=72805561,đồng hồ nam casio ae
7804969,Bộ 2 bông tai nam inox khuyên tròn 10mm BT233,24500.0,35000.0,10500.0,4.7,58,,https://tiki.vnbong-tai-nam-inox-khuyen-tron-10mm-bt233-2-chiec-p7804969.html?spid=20394212,bộ bông tai nam inox
4898383,Đồng Hồ Nam Dây Nhựa Casio MQ-24-1BLDF - Đen,412440.0,491000.0,78560.0,5.0,2,,https://tiki.vndong-ho-nam-day-nhua-casio-mq-24-1bldf-den-p4898383.html?spid=54023378,đồng hồ nam dây nhựa
278897136,ĐỒNG ĐỒNG HỒ SUUNTO VERTICAL 2 - TITANIUM - Đồng hồ thể thao GPS với hơn 115 chế độ thể thao,21990000.0,21990000.0,0.0,0.0,0,,https://tiki.vndong-dong-ho-suunto-vertical-2-titanium-dong-ho-the-thao-gps-voi-hon-115-che-do-the-thao-p278897136.html?spid=278897138,đồng hồ suunto vertical
277393700,[BH 2 Năm Động Cơ] HỘP XOAY 4 ĐỒNG HỒ CƠ DÁNG ĐỨNG,1900000.0,1900000.0,0.0,5.0,1,,https://tiki.vnbh-2-nam-dong-co-hop-xoay-4-dong-ho-co-dang-dung-p277393700.html?spid=277393701,hộp xoay đồng hồ cơ dáng
277005473,Đồng hồ nam SRwatch SG7008.1402GM,4150000.0,4150000.0,0.0,0.0,0,,https://tiki.vndong-ho-nam-srwatch-sg7008-1402gm-p277005473.html?spid=277005474,đồng hồ nam srwatch
276674361,Bông Tai Ngọc Trai FW Baroque UK Style (Wave Circle) - MOON Jewelry,2250000.0,2250000.0,0.0,0.0,0,,https://tiki.vnbong-tai-ngoc-trai-fw-baroque-uk-style-wave-circle-mooon-jewelry-p276674361.html?spid=276674362,bông tai ngọc trai fw
276642440,Set Dây Chuyền Ngọc Trai FW Thiết Kế UK Style (Wave Mother of Pearl) - MOON Jewelry,2650000.0,2650000.0,0.0,0.0,0,,https://tiki.vnset-day-chuyen-ngoc-trai-fw-thiet-ke-uk-style-wave-mother-of-pearl-moon-jewelry-p276642440.html?spid=276642441,set dây chuyền ngọc trai fw
276085721,"Pin Tiểu 2A 3A Con Ó Chính Hãng, Bin Đồng Hồ, Pin Xe Đồ Chơi Chất Lượng Cao (Có Hàng Sẵn) (Xả Rẻ Lấy 5*)",6000.0,6000.0,0.0,0.0,0,,https://tiki.vnpin-tieu-2a-3a-con-o-chinh-hang-bin-dong-ho-pin-xe-do-choi-chat-luong-cao-co-hang-san-xa-re-lay-5-p276085721.html?spid=276085732,pin tiểu a a
276033368,Đồng hồ nữ SRwatch SL5009.4402BL,4250000.0,4250000.0,0.0,0.0,0,,https://tiki.vndong-ho-nu-srwatch-sl5009-4402bl-p276033368.html?spid=276033369,đồng hồ nữ srwatch sl5009
275401759,DÂY ĐEO SUUNTO 24MM ATHLETIC 3 SILICONE STRAP THAY THẾ ĐỒNG HỒ SUUNTO 9 / SPARTAN SPORT / SUUNTO 7,1050000.0,1050000.0,0.0,0.0,0,,https://tiki.vnday-deo-suunto-24mm-athletic-3-silicone-strap-thay-the-dong-ho-suunto-9-spartan-sport-suunto-7-p275401759.html?spid=275401764,dây đeo suunto mm
275307962,Dây cho Huawei Watch Fit 3/ Fit 4/ Fit 4 Pro - Chất Nylon (DNFIT3),120000.0,120000.0,0.0,5.0,3,,https://tiki.vnday-huawei-watch-fit-3-chat-nylon-dnfit3-p275307962.html?spid=275823607,dây huawei watch fit
274866435,Dây cho Xiaomi Watch 2/2 Pro/S3/ S1/S1 Active/S1 Pro/Mi Watch/ Haylou LS05/ RT/ RT2/ RT3/ Befit B3/ B4/ Sporty 2/ 2 Pro (D165),149000.0,149000.0,0.0,0.0,0,,https://tiki.vnday-cho-xiaomi-watch-2-2-pro-s3-s1-s1-active-s1-pro-mi-watch-haylou-ls05-rt-rt2-rt3-befit-b3-b4-sporty-2-2-pro-d165-p274866435.html?spid=275823537,dây xiaomi watch
274529489,Hộp đựng trang sức cao cấp MOON Jewelry,90000.0,90000.0,0.0,0.0,0,,https://tiki.vnhop-dung-trang-suc-cao-cap-moon-jewelry-p274529489.html?spid=274529491,hộp đựng trang sức cao cấp
274168042,Đồng hồ Thể Thao Suunto RACE  Viền Titanium - SS050932000 - SS050933000,14016500.0,16490000.0,2473500.0,0.0,0,,https://tiki.vndong-ho-the-thao-suunto-race-vien-titanium-ss050932000-ss050933000-p274168042.html?spid=274168046,đồng hồ thể thao suunto race
273682676,[BH 2 Năm Động Cơ] Hộp Đựng Đồng Hồ Cơ 4 Xoay Và 6 Trưng Bày Gỗ Sơn Bóng,1450000.0,1450000.0,0.0,0.0,0,,https://tiki.vnhop-dung-dong-ho-co-4-xoay-va-6-trung-bay-go-son-bong-p273682676.html?spid=273682680,hộp đựng đồng hồ cơ
273551677,"Pin CR2016 Hàng Nhật Bản Cao Cấp, Pin Cmos Cho Chìa Khoá Xe Máy, Ô tô, Thiết Bị Điện Tử",30000.0,30000.0,0.0,0.0,0,,https://tiki.vnpin-cr2016-hang-nhat-ban-cao-cap-pin-cmos-cho-chia-khoa-xe-may-o-to-thiet-bi-dien-tu-p273551677.html?spid=273551679,pin cr2016 hàng nhật bản
272368523,Đồng hồ Nam Citizen Quartz BI5110-54X 41mm,5085000.0,5085000.0,0.0,0.0,0,,https://tiki.vndong-ho-nam-citizen-quartz-bi5110-54x-41mm-p272368523.html?spid=272368524,đồng hồ nam citizen quartz
253236766,Dây đeo đồng hồ da bò màu trắng Size 14/15/16/17/18/19/20/21/22mm - Dây đồng hồ da bò Thật 100% - Bảo Hành 12 Tháng,449000.0,449000.0,0.0,5.0,3,,https://tiki.vnday-deo-dong-ho-da-bo-mau-trang-size-14-15-16-17-18-19-20-21-22mm-day-dong-ho-da-bo-that-100-bao-hanh-12-thang-p253236766.html?spid=253236768,dây đeo đồng hồ da bò
253193806,Vòng Cẩm Thạch tự nhiên Sịn Vip Lý Kết I Ni 55mm x chột 8mm Xanh Lý tươi trắng đều Bóng Tuyệt Đẹp Sang trọng Vòng kiểm định P No 192553 đẹp sang lắm Nữ 55kg - 64kg đeo ạ,6800000.0,13600000.0,6800000.0,0.0,0,,https://tiki.vnvong-cam-thach-tu-nhien-sin-vip-ly-ket-i-ni-55mm-x-chot-8mm-mau-xanh-ly-tuoi-trang-deu-bong-tuyet-dep-sang-trong-vong-kiem-dinh-p-no-192553-dep-sang-lam-nu-55kg-64kg-deo-a-p253193806.html?spid=253193807,vòng cẩm thạch tự nhiên sịn
252632376,Dây đeo cho Huawei Watch GT6/ GT5/ GT4/ 5/ 4/ 4 Pro/ 3/ 3 Pro/ GT3/ GT3 Pro/ GT Runner/ GT3 SE/ GT2 (DT),130000.0,130000.0,0.0,1.0,1,,https://tiki.vnday-deo-cho-huawei-watch-3-3-pro-gt3-gt3-pro-gt-runner-gt3-se-gt2-dt-p252632376.html?spid=252632400,dây đeo huawei watch
249947043,Dây đồng hồ Handmade Da Cá Sấu Navy Chỉ Trắng Size 20/22mm - Dây Đeo Da Cá Sấu Thật 100% - Bảo Hành 12 Tháng,840000.0,840000.0,0.0,5.0,2,,https://tiki.vnday-dong-ho-handmade-da-ca-sau-navy-chi-trang-size-20-22mm-day-deo-da-ca-sau-that-100-bao-hanh-12-thang-p249947043.html?spid=249947053,dây đồng hồ handmade da
248869277,"Hoa Tai , Bông Tai Nữ Bạc 925 Bông Tuyết Đính Đá Đính Đá Bạc Hiểu Minh HT368",737500.0,737500.0,0.0,0.0,0,,https://tiki.vnhoa-tai-bong-tai-nu-bac-925-bong-tuyet-dinh-da-dinh-da-bac-hieu-minh-ht368-p248869277.html?spid=248869278,hoa tai bông tai nữ bạc
247300938,Nhẫn Ngọc Bích Canada thiên nhiên - MOON Jewelry,1550000.0,1550000.0,0.0,0.0,0,,https://tiki.vnnhan-ngoc-bich-canada-thien-nhien-moon-jewelry-p247300938.html?spid=247300941,nhẫn ngọc bích canada
242106273,"Dây Đồng Hồ Da Bò Italy Cao Cấp Màu Nâu Size 15/17/19/21/23/25mm - Dây Da Đồng Hồ Da Bò Thật 100%, Bảo Hành 12T",640000.0,640000.0,0.0,4.0,1,,https://tiki.vnday-dong-ho-da-bo-italy-cao-cap-mau-nau-size-15-17-19-21-23-25mm-day-da-dong-ho-da-bo-that-100-bao-hanh-12t-p242106273.html?spid=242106301,dây đồng hồ da bò italy
193776897,Dây Da Đồng Hồ ZRC Pháp Dòng YAOUNDE Đen Da Bò Dập Vân Cá Sấu Mỏng,416500.0,490000.0,73500.0,0.0,0,,https://tiki.vnday-da-dong-ho-zrc-phap-dong-yaounde-den-da-bo-dap-van-ca-sau-mong-p193776897.html?spid=193776903,dây da đồng hồ zrc pháp
144973698,"Lắc tay ngọc trai thật, Kiểu Hàn Quốc, hạt dẹt, cỡ hạt 6-8li, Trọng lượng 40-42 Carat, Kèm bản Photo CHỨNG THƯ GIÁM ĐỊNH TẠI SACOMBANK - Bản full mã số, Kèm hộp đựng Cẩm Tú",288000.0,288000.0,0.0,0.0,0,,https://tiki.vnlac-tay-ngoc-trai-that-kieu-han-quoc-hat-det-co-hat-6-8li-trong-luong-40-42-carat-kem-ban-photo-chung-thu-giam-dinh-tai-sacombank-ban-full-ma-so-kem-hop-dung-cam-tu-p144973698.html?spid=144973702,lắc tay ngọc trai kiểu
143838450,Dây đồng hồ nam da cá sấu đốt tre Bụi Leather D103 - Hàng khâu tay thủ công cao cấp - Bảo hành 12 tháng,320000.0,320000.0,0.0,4.5,92,,https://tiki.vnday-dong-ho-nam-da-ca-sau-dot-tre-bui-leather-d103-hang-khau-tay-thu-cong-cao-cap-bao-hanh-12-thang-p143838450.html?spid=143838468,dây đồng hồ nam da
106396243,"Vòng tay hoa khô, vòng đeo tay Bangle bất diệt, dáng vòng Boho Vintage nhiều màu lựa chọn",29610.0,32900.0,3290.0,4.8,16,,https://tiki.vnvong-tay-hoa-kho-vong-deo-tay-bangle-bat-diet-dang-vong-boho-vintage-nhieu-mau-lua-chon-p106396243.html?spid=106396306,vòng tay hoa khô vòng
94982841,Lắc Tay Swarovski Qủa Cầu Pave Hồng,5540000.0,5540000.0,0.0,0.0,0,,https://tiki.vnlac-tay-swarovski-qua-cau-pave-hong-p94982841.html?spid=94982849,lắc tay swarovski quả
68581486,Lắc Tay Lắc Chân Trẻ Em Bạc Hiểu Minh LTE034,921250.0,921250.0,0.0,5.0,3,,https://tiki.vnlac-tay-lac-chan-tre-em-bac-hieu-minh-lte034-p68581486.html?spid=68581487,lắc tay lắc chân trẻ em
68428513,Dây Da Đồng hồ Size Nam Da Bò thật [Tặng Hộp Gỗ] - Hàng Việt Nam Xuất Khẩu,100000.0,100000.0,0.0,3.1,7,,https://tiki.vnday-da-dong-ho-size-nam-da-bo-that-tang-hop-go-hang-viet-nam-xuat-khau-p68428513.html?spid=169304043,dây da đồng hồ size nam
56027921,COMBO 3 HỘP GẤM ĐỰNG VÒNG TAY PHONG THỦY,95000.0,95000.0,0.0,0.0,0,,https://tiki.vncombo-3-hop-gam-dung-vong-tay-phong-thuy-p56027921.html?spid=56027922,combo hộp gấm đựng
54477965,Vòng tay phong thủy đá Thạch Anh Khói 8 ly,146300.0,209000.0,62700.0,4.6,7,,https://tiki.vnvong-tay-phong-thuy-da-thach-anh-khoi-8-ly-p54477965.html?spid=58920592,vòng tay phong thủy đá thạch khói
52136237,Nhẫn nam nhịp tim dạ quang,80000.0,80000.0,0.0,5.0,2,,https://tiki.vnnhan-nam-nhip-tim-da-quang-p52136237.html?spid=52136243,nhẫn nam nhịp tim
51715452,Đồng Hồ Nam Bulova Dây Thép Không Gỉ 98C127 - Mặt Trắng,8500000.0,8500000.0,0.0,0.0,0,,https://tiki.vndong-ho-nam-bulova-day-thep-khong-gi-98c127-mat-trang-p51715452.html?spid=51715453,đồng hồ nam bulova dây thép
26318814,Dây chuyền nam mạ vàng 24k ô vuông cá tính,70000.0,100000.0,30000.0,4.8,5,,https://tiki.vnday-chuyen-nam-ma-vang-24k-o-vuong-ca-tinh-p26318814.html?spid=102115731,dây chuyền nam mạ vàng
25925667,Dây đồng hồ nam nữ Huy Hoàng da bò màu nâu bạc HT8128,209000.0,209000.0,0.0,4.5,8,,https://tiki.vnday-dong-ho-nam-nu-huy-hoang-da-bo-mau-nau-bac-ht8128-p25925667.html?spid=25925669,dây đồng hồ nam nữ huy hoàng
8100605,Vòng Tay Phong Thủy Đá Mắt Hổ Xanh Lục,170000.0,170000.0,0.0,0.0,0,,https://tiki.vnvong-tay-phong-thuy-da-mat-ho-xanh-luc-p8100605.html?spid=142419359,vòng tay phong thủy đá mắt
8059605,Đồng Hồ Nam Citizen Dây Thép Không Gỉ BI5000-87E - Mặt Đen ,3755000.0,3755000.0,0.0,0.0,0,,https://tiki.vndong-ho-nam-citizen-day-thep-khong-gi-bi5000-87e-mat-den-p8059605.html?spid=10762213,đồng hồ nam citizen dây thép
4269519,Đồng Hồ Nam Dây Nhựa Casio STANDARD LW-203-1AV,911400.0,1085000.0,173600.0,0.0,0,,https://tiki.vndong-ho-nam-day-nhua-casio-standard-lw-203-1av-p4269519.html?spid=109505282,đồng hồ nam dây nhựa
3553633,Đồng Hồ Nam Dây Thép SRWATCH SG8702.1402 (39mm),3400000.0,3400000.0,0.0,0.0,0,,https://tiki.vndong-ho-nam-day-thep-srwatch-sg8702-1402-39mm-p3553633.html?spid=59086643,đồng hồ nam dây thép srwatch
