id,name,price,original_price,discount,rating,review_count,seller_id,inventory_status,url
101279158,Áo Lót Ren Mút Mỏng Big size (Size 36 đến Size 44),136500.0,136500.0,0.0,5.0,1,188535,,https://tiki.vnao-lot-ren-mut-mong-big-size-size-36-den-size-44-p101279158.html?spid=101279317
101279065,Đầm suông nữ thời trang công sở dạo phố màu đen Mẫu 2,250000.0,250000.0,0.0,0.0,0,188535,,https://tiki.vndam-suong-nu-thoi-trang-cong-so-dao-pho-mau-den-mau-2-p101279065.html?spid=101279073
101278927,COMBO 10 QUẦN LÓT REN SPRING HÀNG CAO CẤP 5402 (Từ 55kg đến 65kg),252000.0,252000.0,0.0,0.0,0,188535,,https://tiki.vncombo-10-quan-lot-ren-spring-hang-cao-cap-5402-tu-55kg-den-65kg-p101278927.html?spid=101278937
96782460,Đầm Lụa Ngắn Rút Dây Sexy Lady Nature Miley Lingerie DSF0205,278000.0,450000.0,172000.0,0.0,0,8827,,https://tiki.vndam-lua-ngan-rut-day-sexy-lady-nature-miley-lingerie-dsf0205-p96782460.html?spid=96782466
81801022,Đầm Mặc Nhà Cotton Lụa Nature Wind Miley Lingerie - Họa tiết,145000.0,177000.0,32000.0,4.7,3,8827,,https://tiki.vndam-mac-nha-cotton-lua-nature-wind-miley-lingerie-hoa-tiet-p81801022.html?spid=81801030
67517401,Pijama Lụa Gấm Cao Cấp Đủ Size,180000.0,180000.0,0.0,3.9,11,9455,,https://tiki.vnpijama-lua-gam-cao-cap-du-size-p67517401.html?spid=71004839
53039491,BỘ  LÓT ĐÚC KHÔNG GỌNG PHỐI REN LƯNG B04,165000.0,165000.0,0.0,1.0,1,112944,,https://tiki.vnbo-lot-duc-khong-gong-phoi-ren-lung-b04-p53039491.html?spid=53039501
42504285,Combo 10 quần lót nữ BIG SIZE Thun cotton  Cạp cao Hàng Việt Nam(Từ 60kg đến 90kg) - Size XXL :T ừ 70kg đến 80kg,205000.0,205000.0,0.0,4.3,3,9455,,https://tiki.vncombo-10-quan-lot-nu-big-size-thun-cotton-cap-cao-hang-viet-nam-tu-60kg-den-90kg-size-xxl-t-u-70kg-den-80kg-p42504285.html?spid=42504286
23292181,Đầm nữ dáng xòe xinh xắn Haint Boutique Da77,199000.0,199000.0,0.0,5.0,1,10738,,https://tiki.vndam-nu-dang-xoe-xinh-xan-haint-boutique-da77-p23292181.html?spid=56398257
11650713,Sơ mi công sở cổ V nhẹ nhàng- trắng,159000.0,159000.0,0.0,0.0,0,10738,,https://tiki.vnso-mi-cong-so-co-v-nhe-nhang-trang-p11650713.html?spid=11650722
6883443,Áo Lót Boya Ren Mút Mỏng MS003,150000.0,150000.0,0.0,5.0,2,9455,,https://tiki.vnao-lot-boya-ren-mut-mong-ms003-p6883443.html?spid=31644944
278946778,Đầm maxi Ruzimay Style Xếp Tầng Dáng Xòe Đi Biển R0300,439000.0,439000.0,0.0,0.0,0,362481,,https://tiki.vndam-maxi-ruzimay-style-xep-tang-dang-xoe-di-bien-r0300-p278946778.html?spid=278946790
278676900,"Đầm Maxi Dạ Yến, Đầm Maxi Cổ Yếm Hở Lưng DRE266 thời trang thiết kế Hity",2695000.0,2695000.0,0.0,0.0,0,255,,https://tiki.vndam-maxi-da-yen-dam-maxi-co-yem-ho-lung-dre266-thoi-trang-thiet-ke-hity-p278676900.html?spid=278676902
